datettime              Tput   RbNum MCS PdschBler nonWPdschBler
20221018.202217.614889 0.107362 1.2 26.0 0.0 0.0 
20221018.202227.614986 0.315723 1.7 26.0 0.0 0.0 
20221018.202227.614998 0.103571 1.2 26.0 0.0 0.0 
20221018.202227.615010 0.117459 1.4 26.0 1.7 1.7 
20221018.202227.615023 0.107844 1.2 26.0 0.0 0.0 
20221018.202227.615035 0.107929 1.3 26.0 0.0 0.0 
20221018.202227.615047 0.108321 1.4 19.6 9.8 10.0 
20221018.202227.615058 0.108627 1.2 26.0 0.1 0.1 
20221018.202237.615147 0.123692 1.3 26.0 0.0 0.0 
20221018.202237.615159 0.102547 1.2 26.0 0.0 0.0 
20221018.202237.615174 0.109484 1.2 26.0 0.0 0.0 
20221018.202237.615186 0.108051 1.1 26.0 0.0 0.0 
20221018.202237.615197 0.105965 1.2 26.0 0.0 0.0 
20221018.202237.615209 0.110096 1.4 20.4 9.0 9.3 
20221018.202237.615220 0.107868 1.2 26.0 0.0 0.0 
20221018.202247.615314 0.102457 1.2 26.0 0.0 0.0 
20221018.202247.615326 0.102699 1.2 26.0 0.0 0.0 
20221018.202247.615337 0.106596 1.2 26.0 0.0 0.0 
20221018.202247.615348 0.108509 1.1 26.0 0.0 0.0 
20221018.202247.615369 0.104010 1.2 26.0 0.0 0.0 
20221018.202247.615382 0.109112 1.5 20.1 11.4 11.2 
20221018.202247.615393 0.107605 1.2 26.0 0.0 0.0 
20221018.202257.615487 0.103018 1.2 26.0 0.0 0.0 
20221018.202257.615500 0.102721 1.2 26.0 0.0 0.0 
20221018.202257.615511 0.105284 1.2 26.0 0.0 0.0 
20221018.202257.615522 0.106905 1.1 26.0 0.0 0.0 
20221018.202257.615535 0.103251 1.2 26.0 0.0 0.0 
20221018.202257.615547 0.106977 1.6 20.4 7.9 11.9 
20221018.202257.615566 0.106351 1.2 26.0 0.0 0.0 
20221018.202307.615670 0.103004 1.2 26.0 0.0 0.0 
20221018.202307.615683 0.103727 1.2 26.0 0.0 0.0 
20221018.202307.615695 0.107924 1.2 26.0 0.0 0.0 
20221018.202307.615708 0.107150 1.1 26.0 0.0 0.0 
20221018.202307.615720 0.105515 1.2 26.0 0.0 0.0 
20221018.202307.615731 0.108321 1.7 18.1 10.8 7.3 
20221018.202307.615743 0.106686 1.2 26.0 0.0 0.0 
20221018.202317.615838 0.104164 1.2 26.0 0.0 0.0 
20221018.202317.615860 0.101231 1.1 26.0 0.0 0.0 
20221018.202317.615872 0.114426 1.3 26.0 0.0 0.0 
20221018.202317.615884 0.108883 1.1 26.0 0.0 0.0 
20221018.202317.615895 0.105461 1.2 26.0 0.0 0.0 
20221018.202317.615907 0.105953 1.7 17.7 12.2 12.3 
20221018.202317.615919 0.107822 1.2 26.0 0.1 0.1 
20221018.202327.616000 0.105139 1.2 26.0 0.0 0.0 
20221018.202327.616013 0.103233 1.1 26.0 0.0 0.0 
20221018.202327.616025 0.121333 1.6 25.9 4.6 4.5 
20221018.202327.616046 0.103970 1.1 26.0 0.0 0.0 
20221018.202327.616057 0.108412 1.2 26.0 0.0 0.0 
20221018.202327.616069 0.107731 1.6 18.6 6.6 9.8 
20221018.202327.616080 0.106861 1.2 26.0 0.0 0.0 
20221018.202337.616171 0.106534 1.2 26.0 0.0 0.0 
20221018.202337.616185 0.103278 1.1 26.0 0.0 0.0 
20221018.202337.616196 0.113495 1.3 26.0 0.0 0.0 
20221018.202337.616207 0.110735 1.1 26.0 0.0 0.0 
20221018.202337.616218 0.107706 1.3 26.0 0.0 0.0 
20221018.202337.616240 0.105730 1.8 18.2 10.8 7.9 
20221018.202337.616251 0.104901 1.2 26.0 0.0 0.0 
20221018.202347.616342 0.103432 1.2 26.0 0.0 0.0 
20221018.202347.616355 0.102880 1.2 26.0 0.0 0.0 
20221018.202347.616366 0.106621 1.2 26.0 0.0 0.0 
20221018.202347.616380 0.107855 1.1 26.0 0.0 0.0 
20221018.202347.616391 0.106174 1.2 26.0 0.0 0.0 
20221018.202347.616404 0.107562 1.4 21.6 9.7 11.6 
20221018.202347.616415 0.105949 1.2 26.0 0.0 0.0 
20221018.202357.616538 0.102966 1.2 26.0 0.0 0.0 
20221018.202357.616551 0.102177 1.2 26.0 0.0 0.0 
20221018.202357.616562 0.111404 1.2 26.0 0.0 0.0 
20221018.202357.616573 0.107277 1.1 26.0 0.0 0.0 
20221018.202357.616584 0.103886 1.2 26.0 0.0 0.0 
20221018.202357.616595 0.104290 1.5 20.6 11.0 8.7 
20221018.202357.616606 0.105007 1.2 26.0 0.0 0.0 
20221018.202407.616693 0.105051 1.2 26.0 0.0 0.0 
20221018.202407.616705 0.103683 1.2 26.0 0.0 0.0 
20221018.202407.616727 0.111417 1.4 26.0 2.3 2.3 
20221018.202407.616738 0.106406 1.1 26.0 0.0 0.0 
20221018.202407.616749 0.105784 1.2 26.0 0.0 0.0 
20221018.202407.616760 0.106121 1.4 20.8 10.7 9.9 
20221018.202407.616771 0.106003 1.2 26.0 0.0 0.0 
20221018.202417.616865 0.101927 1.2 26.0 0.0 0.0 
20221018.202417.616877 0.098338 1.1 26.0 0.0 0.0 
20221018.202417.616889 0.117487 1.4 26.0 2.3 2.3 
20221018.202417.616900 0.107691 1.1 26.0 0.0 0.0 
20221018.202417.616911 0.107943 1.2 26.0 0.0 0.0 
20221018.202417.616923 0.108415 1.8 17.3 12.5 12.4 
20221018.202417.616934 0.105962 1.2 26.0 0.0 0.0 
20221018.202427.617028 0.104382 1.2 26.0 0.0 0.0 
20221018.202427.617040 0.100825 1.1 26.0 0.0 0.0 
20221018.202427.617053 0.105550 1.2 26.0 0.0 0.0 
20221018.202427.617065 0.103438 1.1 26.0 0.0 0.0 
20221018.202427.617077 0.104874 1.2 26.0 0.0 0.0 
20221018.202427.617088 0.103938 2.0 16.4 8.0 8.3 
20221018.202427.617100 0.106537 1.2 26.0 0.0 0.0 
20221018.202437.617207 0.105209 1.2 26.0 0.0 0.0 
20221018.202437.617219 0.101624 1.1 26.0 0.0 0.0 
20221018.202437.617231 0.107548 1.2 26.0 0.6 0.6 
20221018.202437.617242 0.103233 1.1 26.0 0.0 0.0 
20221018.202437.617255 0.104046 1.2 26.0 0.0 0.0 
20221018.202437.617267 0.107918 1.6 19.1 9.5 9.8 
20221018.202437.617277 0.106449 1.2 26.0 0.0 0.0 
20221018.202447.617378 0.098940 1.1 26.0 0.0 0.0 
20221018.202447.617392 0.101997 1.2 26.0 0.0 0.0 
20221018.202447.617403 0.105846 1.2 26.0 0.0 0.0 
20221018.202447.617414 0.104877 1.1 26.0 0.0 0.0 
20221018.202447.617426 0.105235 1.2 26.0 0.0 0.0 
20221018.202447.617438 0.105778 1.6 19.5 10.5 10.9 
20221018.202447.617449 0.106293 1.2 26.0 0.0 0.0 
20221018.202457.617539 0.104742 1.2 26.0 0.0 0.0 
20221018.202457.617551 0.103057 1.2 26.0 0.0 0.0 
20221018.202457.617562 0.118702 1.6 25.7 4.6 4.6 
20221018.202457.617573 0.106837 1.2 26.0 0.0 0.0 
20221018.202457.617587 0.104018 1.2 26.0 0.0 0.0 
20221018.202457.617598 0.106657 1.6 20.2 9.1 8.9 
20221018.202457.617609 0.107106 1.2 26.0 0.0 0.0 
20221018.202507.617720 0.104729 1.2 26.0 0.3 0.3 
20221018.202507.617733 0.102007 1.1 26.0 0.0 0.0 
20221018.202507.617744 0.107684 1.2 26.0 0.0 0.0 
20221018.202507.617756 0.105353 1.1 26.0 0.0 0.0 
20221018.202507.617767 0.105274 1.2 26.0 0.0 0.0 
20221018.202507.617780 0.109103 2.0 17.3 11.6 11.7 
20221018.202507.617791 0.106384 1.1 26.0 0.0 0.0 
20221018.202517.617881 0.102989 1.2 26.0 0.0 0.0 
20221018.202517.617893 0.101246 1.1 26.0 0.0 0.0 
20221018.202517.617904 0.108044 1.2 26.0 0.1 0.2 
20221018.202517.617917 0.105881 1.1 26.0 0.0 0.0 
20221018.202517.617928 0.105423 1.2 26.0 0.2 0.1 
20221018.202517.617940 0.105694 1.4 20.5 13.1 13.3 
20221018.202517.617951 0.106201 1.2 26.0 0.0 0.0 
20221018.202527.618055 0.102663 1.2 26.0 0.0 0.0 
20221018.202527.618068 0.101273 1.1 26.0 0.0 0.0 
20221018.202527.618079 0.111105 1.4 26.0 2.3 2.3 
20221018.202527.618090 0.107876 1.1 26.0 0.0 0.0 
20221018.202527.618101 0.105070 1.2 26.0 0.0 0.0 
20221018.202527.618113 0.103569 1.9 17.7 5.3 4.9 
20221018.202527.618123 0.105839 1.1 26.0 0.0 0.0 
20221018.202537.618237 0.101527 1.2 26.0 0.0 0.0 
20221018.202537.618250 0.102763 1.1 26.0 0.0 0.0 
20221018.202537.618262 0.106390 1.2 26.0 0.0 0.0 
20221018.202537.618273 0.109064 1.1 26.0 0.0 0.0 
20221018.202537.618285 0.107035 1.2 26.0 0.0 0.0 
20221018.202537.618297 0.109224 1.8 17.8 11.0 10.8 
20221018.202537.618308 0.107785 1.2 26.0 0.0 0.0 
20221018.202547.618406 0.102993 1.2 26.0 0.0 0.0 
20221018.202547.618419 0.099851 1.1 26.0 0.0 0.0 
20221018.202547.618431 0.113011 1.4 26.0 2.3 2.3 
20221018.202547.618443 0.104411 1.1 26.0 0.0 0.0 
20221018.202547.618455 0.106087 1.2 26.0 0.0 0.0 
20221018.202547.618467 0.108443 1.5 21.4 8.3 10.4 
20221018.202547.618479 0.106186 1.2 26.0 0.0 0.0 
20221018.202557.618568 0.101589 1.2 26.0 0.0 0.1 
20221018.202557.618581 0.098343 1.1 26.0 0.0 0.0 
20221018.202557.618592 0.104560 1.2 26.0 0.0 0.0 
20221018.202557.618603 0.104729 1.1 26.0 0.0 0.0 
20221018.202557.618614 0.100925 1.2 26.0 0.0 0.0 
20221018.202557.618627 0.105537 1.5 21.3 12.4 11.4 
20221018.202557.618638 0.106281 1.2 26.0 0.0 0.0 
20221018.202607.618738 0.103766 1.2 26.0 0.1 0.0 
20221018.202607.618751 0.101406 1.1 26.0 0.0 0.0 
20221018.202607.618761 0.107986 1.2 26.0 0.0 0.0 
20221018.202607.618773 0.103394 1.1 26.0 0.0 0.0 
20221018.202607.618786 0.103854 1.2 26.0 0.3 0.3 
20221018.202607.618798 0.109161 1.5 19.8 8.0 7.0 
20221018.202607.618809 0.104687 1.2 26.0 0.0 0.0 
20221018.202617.618911 0.104178 1.2 26.0 0.0 0.0 
20221018.202617.618923 0.103725 1.1 26.0 0.0 0.0 
20221018.202617.618934 0.112885 1.4 26.0 2.3 2.3 
20221018.202617.618945 0.108271 1.1 26.0 0.0 0.0 
20221018.202617.618957 0.107840 1.2 26.0 0.0 0.0 
20221018.202617.618978 0.105585 1.7 18.0 11.0 11.1 
20221018.202617.618990 0.105595 1.2 26.0 0.0 0.0 
20221018.202627.619084 0.099861 1.1 26.0 0.0 0.0 
20221018.202627.619098 0.101064 1.1 26.0 0.0 0.0 
20221018.202627.619110 0.113012 1.4 26.0 1.7 1.7 
20221018.202627.619122 0.105605 1.1 26.0 0.0 0.0 
20221018.202627.619134 0.103378 1.2 26.0 0.0 0.0 
20221018.202627.619146 0.106128 1.6 19.2 9.6 9.9 
20221018.202627.619157 0.106354 1.2 26.0 0.0 0.0 
20221018.202637.619252 0.099312 1.2 26.0 0.0 0.0 
20221018.202637.619266 0.102493 1.1 26.0 0.0 0.0 
20221018.202637.619278 0.110516 1.4 26.0 0.0 2.3 
20221018.202637.619289 0.107910 1.1 26.0 0.0 0.0 
20221018.202637.619301 0.105228 1.2 26.0 0.1 0.1 
20221018.202637.619312 0.104897 1.5 20.1 9.4 9.9 
20221018.202637.619323 0.103130 1.1 26.0 0.1 0.1 
20221018.202647.619424 0.101103 1.2 26.0 0.0 0.0 
20221018.202647.619437 0.101688 1.2 26.0 0.0 0.0 
20221018.202647.619455 0.108547 1.2 26.0 2.3 0.0 
20221018.202647.619467 0.102036 1.1 26.0 0.0 0.0 
20221018.202647.619478 0.101492 1.2 26.0 0.0 0.0 
20221018.202647.619489 0.106071 1.6 20.1 9.6 10.1 
20221018.202647.619500 0.104698 1.2 26.0 0.0 0.0 
20221018.202657.619598 0.112209 1.4 25.7 3.4 3.2 
20221018.202657.619610 0.102283 1.2 26.0 0.0 0.0 
20221018.202657.619622 0.105029 1.2 26.0 0.0 0.0 
20221018.202657.619633 0.108122 1.2 26.0 0.0 0.0 
20221018.202657.619654 0.106642 1.2 26.0 0.0 0.0 
20221018.202657.619666 0.103860 1.5 20.3 11.0 10.0 
20221018.202657.619677 0.106862 1.2 26.0 0.0 0.0 
20221018.202707.619767 0.101421 1.2 26.0 0.0 0.0 
20221018.202707.619780 0.102899 1.1 26.0 0.0 0.0 
20221018.202707.619792 0.106277 1.2 26.0 0.0 0.0 
20221018.202707.619804 0.108115 1.1 26.0 0.0 0.0 
20221018.202707.619817 0.100224 1.2 26.0 0.0 0.0 
20221018.202707.619829 0.105373 1.5 20.6 12.8 12.7 
20221018.202707.619848 0.108326 1.2 26.0 0.0 0.0 
20221018.202717.619954 0.101631 1.2 26.0 0.0 0.0 
20221018.202717.619968 0.098835 1.1 26.0 0.0 0.0 
20221018.202717.619980 0.106328 1.2 26.0 0.0 0.0 
20221018.202717.619993 0.106606 1.1 26.0 0.0 0.0 
20221018.202717.620006 0.104008 1.2 26.0 0.0 0.0 
20221018.202717.620019 0.102482 1.5 19.4 8.5 8.7 
20221018.202717.620031 0.106686 1.2 26.0 0.0 0.0 
20221018.202727.620114 0.107138 1.2 26.0 0.0 0.0 
20221018.202727.620137 0.103036 1.2 26.0 0.0 0.0 
20221018.202727.620149 0.110731 1.2 26.0 0.0 0.0 
20221018.202727.620160 0.105344 1.1 26.0 0.0 0.0 
20221018.202727.620171 0.111887 1.3 26.0 0.0 0.0 
20221018.202727.620183 0.108608 1.4 20.9 8.6 9.1 
20221018.202727.620194 0.107689 1.2 26.0 0.0 0.0 
20221018.202737.620278 0.103552 1.2 26.0 0.0 0.0 
20221018.202737.620291 0.100425 1.1 26.0 0.0 0.0 
20221018.202737.620303 0.107475 1.2 26.0 0.0 0.0 
20221018.202737.620329 0.103812 1.1 26.0 0.0 0.0 
20221018.202737.620341 0.104399 1.2 26.0 0.0 0.0 
20221018.202737.620353 0.104330 1.5 20.0 14.1 13.7 
20221018.202737.620365 0.105153 1.2 26.0 0.0 0.0 
20221018.202747.620451 0.102829 1.2 26.0 0.0 0.0 
20221018.202747.620464 0.101942 1.2 26.0 0.0 0.0 
20221018.202747.620476 0.105335 1.2 26.0 0.0 0.0 
20221018.202747.620487 0.105063 1.1 26.0 0.0 0.0 
20221018.202747.620499 0.102959 1.2 26.0 0.0 0.0 
20221018.202747.620510 0.103240 1.9 17.1 5.1 5.7 
20221018.202747.620521 0.105553 1.2 26.0 0.0 0.0 
20221018.202757.620623 0.101051 1.2 26.0 0.1 0.1 
20221018.202757.620635 0.099373 1.2 26.0 0.0 0.1 
20221018.202757.620647 0.109025 1.3 26.0 1.1 1.1 
20221018.202757.620658 0.106991 1.2 26.0 0.0 0.0 
20221018.202757.620670 0.102135 1.2 26.0 0.0 0.0 
20221018.202757.620682 0.105656 1.5 20.3 11.6 10.8 
20221018.202757.620693 0.104538 1.2 26.0 0.0 0.0 
20221018.202807.620807 0.104056 1.2 26.0 0.0 0.0 
20221018.202807.620820 0.100689 1.1 26.0 0.1 0.0 
20221018.202807.620831 0.107195 1.2 26.0 0.0 0.0 
20221018.202807.620843 0.106556 1.1 26.0 0.0 0.0 
20221018.202807.620854 0.106940 1.3 26.0 0.6 0.6 
20221018.202807.620866 0.102093 1.5 19.2 9.4 8.9 
20221018.202807.620877 0.105556 1.2 26.0 0.0 0.0 
20221018.202817.620972 0.102785 1.2 26.0 0.0 0.0 
20221018.202817.620985 0.101848 1.2 26.0 0.0 0.0 
20221018.202817.620996 0.106721 1.2 26.0 0.0 0.0 
20221018.202817.621007 0.106787 1.1 26.0 0.0 0.0 
20221018.202817.621018 0.108729 1.3 26.0 0.0 0.0 
20221018.202817.621030 0.106924 1.4 20.7 13.4 14.4 
20221018.202817.621041 0.107243 1.2 26.0 0.0 0.0 
20221018.202827.621137 0.106594 1.2 26.0 0.0 0.0 
20221018.202827.621151 0.103727 1.1 26.0 0.0 0.0 
20221018.202827.621162 0.112201 1.4 26.0 2.3 2.2 
20221018.202827.621174 0.106196 1.1 26.0 0.0 0.0 
20221018.202827.621186 0.106846 1.2 26.0 0.0 0.0 
20221018.202827.621197 0.106129 1.8 17.7 7.0 6.4 
20221018.202827.621209 0.105339 1.1 26.0 0.0 0.0 
20221018.202837.621306 0.103794 1.2 26.0 0.0 0.0 
20221018.202837.621319 0.100815 1.1 26.0 0.0 0.0 
20221018.202837.621330 0.111607 1.4 26.0 1.7 1.7 
20221018.202837.621341 0.109653 1.1 26.0 0.0 0.0 
20221018.202837.621352 0.104259 1.2 26.0 0.0 0.0 
20221018.202837.621364 0.105968 1.4 20.6 8.5 8.7 
20221018.202837.621375 0.102356 1.2 26.0 0.0 0.0 
20221018.202847.621476 0.107808 1.2 26.0 0.0 0.0 
20221018.202847.621489 0.102150 1.2 26.0 0.1 0.1 
20221018.202847.621500 0.116154 1.4 26.0 1.6 1.8 
20221018.202847.621511 0.108738 1.2 26.0 0.1 0.1 
20221018.202847.621524 0.106066 1.2 26.0 0.0 0.0 
20221018.202847.621537 0.110221 1.6 20.1 10.8 11.0 
20221018.202847.621548 0.106667 1.2 26.0 0.0 0.0 
20221018.202857.621653 0.106066 1.2 26.0 0.0 0.0 
20221018.202857.621666 0.102977 1.2 26.0 0.0 0.0 
20221018.202857.621677 0.107528 1.2 26.0 0.0 0.0 
20221018.202857.621689 0.106200 1.1 26.0 0.0 0.0 
20221018.202857.621700 0.109099 1.2 26.0 0.0 0.0 
20221018.202857.621712 0.107320 1.5 20.3 10.3 9.7 
20221018.202857.621722 0.107522 1.2 26.0 0.0 0.0 
20221018.202907.621831 0.101463 1.2 26.0 0.0 0.0 
20221018.202907.621844 0.104520 1.2 26.0 0.0 0.0 
20221018.202907.621855 0.101753 1.2 26.0 0.0 0.0 
20221018.202907.621866 0.105898 1.1 26.0 0.0 0.0 
20221018.202907.621877 0.102608 1.2 26.0 0.0 0.0 
20221018.202907.621890 0.108619 1.4 20.6 9.4 10.7 
20221018.202907.621901 0.103119 1.1 26.0 0.0 0.0 
20221018.202917.621999 0.103092 1.2 26.0 0.0 0.0 
20221018.202917.622011 0.103085 1.1 26.0 0.0 0.0 
20221018.202917.622022 0.112295 1.4 26.0 2.3 2.3 
20221018.202917.622033 0.106880 1.1 26.0 0.0 0.0 
20221018.202917.622045 0.104202 1.2 26.0 0.0 0.0 
20221018.202917.622056 0.106937 1.5 20.6 10.1 10.0 
20221018.202917.622068 0.106525 1.1 26.0 0.0 0.0 
20221018.202927.622173 0.103693 1.2 26.0 0.0 0.0 
20221018.202927.622185 0.102226 1.1 26.0 0.0 0.0 
20221018.202927.622197 0.107451 1.2 26.0 0.0 0.0 
20221018.202927.622208 0.109634 1.1 26.0 0.0 0.0 
20221018.202927.622219 0.105563 1.2 26.0 0.1 0.1 
20221018.202927.622231 0.105984 1.4 20.4 10.6 10.0 
20221018.202927.622242 0.107243 1.1 26.0 0.0 0.0 
20221018.202937.622331 0.106024 1.2 26.0 0.0 0.0 
20221018.202937.622343 0.105251 1.2 26.0 0.0 0.0 
20221018.202937.622355 0.108932 1.2 26.0 0.0 0.0 
20221018.202937.622366 0.109324 1.1 26.0 0.0 0.0 
20221018.202937.622378 0.107115 1.2 26.0 0.0 0.0 
20221018.202937.622391 0.109903 1.5 20.8 9.0 9.7 
20221018.202937.622402 0.108624 1.2 26.0 0.0 0.0 
20221018.202947.622510 0.104797 1.2 26.0 0.0 0.0 
20221018.202947.622523 0.103166 1.2 26.0 0.0 0.0 
20221018.202947.622535 0.103579 1.2 26.0 0.0 0.0 
20221018.202947.622546 0.109972 1.2 26.0 0.0 0.0 
20221018.202947.622560 0.105141 1.2 26.0 0.0 0.0 
20221018.202947.622572 0.108438 2.2 16.8 9.8 10.0 
20221018.202947.622591 0.108257 1.2 26.0 0.0 0.0 
20221018.202957.622674 0.100201 1.2 26.0 0.0 0.0 
20221018.202957.622686 0.102303 1.1 26.0 0.0 0.0 
20221018.202957.622698 0.114378 1.6 26.0 4.0 4.1 
20221018.202957.622709 0.107628 1.2 26.0 0.0 0.0 
20221018.202957.622722 0.105465 1.2 26.0 0.0 0.0 
20221018.202957.622733 0.105312 1.4 21.4 11.0 9.8 
20221018.202957.622744 0.105911 1.2 26.0 0.0 0.0 
20221018.203007.622846 0.104767 1.2 26.0 0.0 0.0 
20221018.203007.622858 0.102345 1.1 26.0 0.0 0.0 
20221018.203007.622870 0.115163 1.5 25.9 2.9 2.9 
20221018.203007.622881 0.109196 1.1 26.0 0.0 0.0 
20221018.203007.622895 0.103434 1.2 26.0 0.0 0.0 
20221018.203007.622906 0.104288 1.6 19.3 10.0 10.3 
20221018.203007.622918 0.108543 1.2 26.0 0.0 0.0 
20221018.203017.623025 0.104939 1.2 26.0 0.0 0.0 
20221018.203017.623037 0.104118 1.1 26.0 0.0 0.0 
20221018.203017.623049 0.114972 1.4 26.0 2.3 2.3 
20221018.203017.623071 0.105338 1.1 26.0 0.0 0.0 
20221018.203017.623082 0.106444 1.2 26.0 0.0 0.0 
20221018.203017.623093 0.109266 1.5 21.0 9.3 9.9 
20221018.203017.623105 0.105103 1.1 26.0 0.0 0.0 
20221018.203027.623193 0.100555 1.2 26.0 0.0 0.0 
20221018.203027.623206 0.103876 1.1 26.0 0.0 0.0 
20221018.203027.623218 0.104385 1.2 26.0 0.0 0.0 
20221018.203027.623229 0.109015 1.2 26.0 0.0 0.0 
20221018.203027.623241 0.102764 1.2 26.0 0.0 0.0 
20221018.203027.623261 0.109512 1.6 19.9 9.0 12.0 
20221018.203027.623273 0.106197 1.1 26.0 0.0 0.0 
20221018.203037.623357 0.102150 1.2 26.0 0.0 0.0 
20221018.203037.623370 0.101675 1.2 26.0 0.0 0.0 
20221018.203037.623381 0.108159 1.3 26.0 1.1 1.1 
20221018.203037.623394 0.107792 1.1 26.0 0.0 0.0 
20221018.203037.623405 0.103863 1.2 26.0 0.0 0.0 
20221018.203037.623417 0.104755 1.6 19.7 13.9 10.7 
20221018.203037.623428 0.107914 1.2 26.0 0.0 0.0 
20221018.203047.623536 0.104628 1.2 26.0 0.1 0.1 
20221018.203047.623549 0.102654 1.2 26.0 0.0 0.0 
20221018.203047.623560 0.107558 1.2 26.0 0.0 0.0 
20221018.203047.623571 0.109718 1.2 26.0 0.0 0.0 
20221018.203047.623583 0.107932 1.3 26.0 0.0 0.0 
20221018.203047.623594 0.105576 1.7 18.3 7.1 7.2 
20221018.203047.623605 0.106754 1.2 26.0 0.0 0.0 
20221018.203057.623711 0.106570 1.2 26.0 0.0 0.0 
20221018.203057.623723 0.103637 1.1 26.0 0.0 0.0 
20221018.203057.623744 0.106752 1.2 26.0 0.0 0.0 
20221018.203057.623756 0.108508 1.1 26.0 0.0 0.0 
20221018.203057.623767 0.104964 1.2 26.0 0.0 0.0 
20221018.203057.623779 0.109007 1.5 20.6 9.0 11.4 
20221018.203057.623790 0.107316 1.2 26.0 0.0 0.0 
20221018.203107.623873 0.101418 1.2 26.0 0.0 0.0 
20221018.203107.623886 0.103536 1.1 26.0 0.0 0.0 
20221018.203107.623899 0.106142 1.2 26.0 0.0 0.0 
20221018.203107.623910 0.110247 1.1 26.0 0.0 0.0 
20221018.203107.623932 0.107090 1.2 26.0 0.0 0.0 
20221018.203107.623944 0.105803 1.5 20.9 10.4 7.5 
20221018.203107.623955 0.104645 1.1 26.0 0.0 0.0 
20221018.203117.624043 0.106255 1.2 26.0 0.0 0.0 
20221018.203117.624055 0.102849 1.1 26.0 0.0 0.0 
20221018.203117.624066 0.108925 1.3 26.0 0.0 0.0 
20221018.203117.624078 0.106014 1.1 26.0 0.0 0.0 
20221018.203117.624089 0.107254 1.2 26.0 0.0 0.0 
20221018.203117.624102 0.105293 1.4 20.8 10.8 10.7 
20221018.203117.624113 0.103889 1.1 26.0 0.0 0.0 
20221018.203127.624215 0.107951 1.2 26.0 0.0 0.0 
20221018.203127.624227 0.104374 1.2 26.0 0.0 0.0 
20221018.203127.624239 0.112263 1.2 26.0 0.0 0.0 
20221018.203127.624250 0.109539 1.2 26.0 0.0 0.0 
20221018.203127.624263 0.109705 1.3 26.0 0.0 0.0 
20221018.203127.624275 0.109867 1.4 21.0 11.5 11.3 
20221018.203127.624286 0.106384 1.2 26.0 0.0 0.0 
20221018.203137.624392 0.102747 1.2 26.0 0.0 0.0 
20221018.203137.624416 0.101814 1.2 26.0 0.0 0.0 
20221018.203137.624428 0.114513 1.4 26.0 2.3 2.3 
20221018.203137.624439 0.106585 1.1 26.0 0.0 0.0 
20221018.203137.624450 0.108511 1.3 26.0 0.0 0.0 
20221018.203137.624462 0.105642 1.6 19.7 10.2 10.8 
20221018.203137.624473 0.106197 1.2 26.0 0.0 0.0 
20221018.203147.624566 0.103970 1.2 26.0 0.0 0.0 
20221018.203147.624579 0.103254 1.2 26.0 0.0 0.0 
20221018.203147.624590 0.106293 1.2 26.0 0.0 0.0 
20221018.203147.624602 0.109167 1.2 26.0 0.0 0.0 
20221018.203147.624613 0.103535 1.2 26.0 0.0 0.0 
20221018.203147.624625 0.108539 2.1 17.2 9.6 9.5 
20221018.203147.624637 0.107555 1.2 26.0 0.0 0.0 
20221018.203157.624727 0.103134 1.2 26.0 0.0 0.0 
20221018.203157.624739 0.103222 1.1 26.0 0.0 0.0 
20221018.203157.624750 0.109285 1.2 26.0 0.0 0.0 
20221018.203157.624763 0.109459 1.1 26.0 0.0 0.0 
20221018.203157.624774 0.107388 1.3 26.0 0.0 0.0 
20221018.203157.624786 0.108204 1.5 20.3 10.1 10.2 
20221018.203157.624797 0.106895 1.2 26.0 0.0 0.0 
20221018.203207.624901 0.102685 1.2 26.0 0.0 0.0 
20221018.203207.624913 0.103806 1.1 26.0 0.0 0.0 
20221018.203207.624924 0.103802 1.2 26.0 0.0 0.0 
20221018.203207.624935 0.108376 1.1 26.0 0.0 0.0 
20221018.203207.624947 0.107832 1.3 26.0 0.0 0.0 
20221018.203207.624960 0.108059 1.9 17.2 13.2 13.5 
20221018.203207.624971 0.104839 1.2 26.0 0.0 0.0 
20221018.203217.625078 0.105708 1.2 26.0 0.0 0.0 
20221018.203217.625090 0.105849 1.1 26.0 0.0 0.0 
20221018.203217.625103 0.109074 1.2 26.0 0.0 0.0 
20221018.203217.625115 0.103171 1.1 26.0 0.1 0.1 
20221018.203217.625126 0.105479 1.2 26.0 0.0 0.0 
20221018.203217.625138 0.105586 1.8 17.4 7.3 6.4 
20221018.203217.625149 0.106175 1.1 26.0 0.0 0.0 
20221018.203227.625253 0.104645 1.2 26.0 0.0 0.0 
20221018.203227.625268 0.105077 1.2 26.0 0.0 0.0 
20221018.203227.625280 0.105835 1.2 26.0 0.0 0.0 
20221018.203227.625291 0.109106 1.1 26.0 0.0 0.0 
20221018.203227.625303 0.108032 1.2 26.0 0.0 0.0 
20221018.203227.625315 0.107417 1.4 21.2 9.4 10.0 
20221018.203227.625326 0.107220 1.2 26.0 0.0 0.0 
20221018.203237.625412 0.105980 1.2 26.0 0.0 0.0 
20221018.203237.625424 0.105152 1.2 26.0 0.0 0.0 
20221018.203237.625435 0.109731 1.3 26.0 1.1 1.1 
20221018.203237.625447 0.108269 1.2 26.0 0.0 0.0 
20221018.203237.625458 0.101440 1.2 26.0 0.0 0.0 
20221018.203237.625470 0.104843 1.4 20.9 8.4 8.4 
20221018.203237.625481 0.107197 1.2 26.0 0.0 0.0 
20221018.203247.625592 0.103747 1.2 26.0 0.0 0.0 
